"","texto","muyNeg","Neg","Pos","muyPos","Valor","Sentimiento"
"1260","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1261","  Decís que el feminismo no debería intervenir en tu opinión sobre películas pero si ves una escena machista y no se te remueve ","0","0","0","0",0,"Neutro"
"1262","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"1263","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1264","  El feminismo y la violencia en parejas homosexuales ciencia  política","0","1","0","0",-0.5,"Negativo"
"1265","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1266","   En mi generación es difícil mantenerse y en el caso de las mujeres es más dramático  se cuentan con los dedos de una mano ","0","1","0","0",-0.5,"Negativo"
"1267","Personas de Bilbo y alrededores  es la última semana para ver la exposición de Margaret Harrison en el Azkuna Zentr ","0","0","0","0",0,"Neutro"
"1268","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1269","Una izquierda a la que el feminismo molesta tanto como para creerse el libro de la buscachiringuitos de la Crispin  ","0","1","1","0",0,"Neutro"
"1270","  Sabes que el feminismo no defiende el tema de la zoofilia  Pero vaya que respeto a los que quieran tirarse a un cerdo    ht ","0","0","0","0",0,"Neutro"
"1271","Actuación de pena  trama simplona a más no poder  y encima utilizando el feminismo para vender  Es una telen ","0","1","0","0",-0.5,"Negativo"
"1272","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1273","   Ni machismo ni feminismo  igualdá ","0","0","0","0",0,"Neutro"
"1274","Cuando veo una mujer que odia el feminismo es como blda gracias a eso podés trabajar y votar entre otras cosas onda ","0","1","2","0",0.357142857142857,"Positivo"
"1275"," Curioso  que el feminismo  hembrismo  actual no elija como estandartes a mujeres como Santa Hildegarda ","0","0","2","0",0.833333333333333,"Positivo"
"1276","  El feminismo sirve para comprender que ninguna es la única  ninguna la mejor y ninguna la primera  Somos todas  somos muchas ","0","4","1","0",-0.833333333333333,"Negativo"
"1277","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1278","Mi tío me miro y nos empezamos a reír   Y esta es la historia de como  adoctrino  a mis primos para que sean buena ","0","0","2","0",0.833333333333333,"Positivo"
"1279","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1280"," Sabrina  cosas de brujas  O también la serie del gato que habla y canta por Perales  ","0","0","0","0",0,"Neutro"
"1281","  Derechos laborales para las trabajadoras sexuales  alternativas para quienes no quieren ejercer la prostitución y un feminis ","0","0","0","1",1,"Muy Positivo"
"1282","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1283","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1284","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1285","El feminismo y la violencia en parejas homosexuales ciencia  política","0","1","0","0",-0.5,"Negativo"
"1286","Eh  que es bromi te dirá  Las lesbianas misándricas son el final boss del feminismo  Viva el lesbianismo político ","0","0","1","0",0.5,"Positivo"
"1287","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1288","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1289","Pues recopilando todo  al final estos han sido mis regalos de Navidad Reyes  Harry Potter  feminismo  videojuegos y ","0","0","0","0",0,"Neutro"
"1290","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1291","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1292","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1293","  La generación de mujeres que odiará incluso a sus hijos varones por considerarlos potenciales violadores y asesinos  aunqu ","0","0","0","0",0,"Neutro"
"1294","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1295","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1296","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1297","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1298","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1299","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1300","A mi me parece exagerado y yo creo que  tristemente  este tipo de mensajes da mas argumentos a los hombres ","0","2","1","0",-0.357142857142857,"Negativo"
"1301","  La directora feminista del Huffington Post     matar a todos los hombres  Feminismo","1","0","0","0",-1,"Muy Negativo"
"1302","Sí se ha criticado de liberal y burgués el feminismo que se queda en lo numérico o que busca solo espa ","0","2","1","0",-0.357142857142857,"Negativo"
"1303","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1304","Me encanta cuando la gente se hace una cuenta paralela para decir que el feminismo no es necesario y que somos unas ","0","0","0","0",0,"Neutro"
"1305","             ustedes solo quieren hablar de feminismo a conveniencia suya   ","0","1","0","0",-0.5,"Negativo"
"1306","  Rosa María Calaf  Premio Couso    audacia e feminismo por  países   IgualdadeDePrensa  NonDifundasMachismo","0","0","1","0",0.5,"Positivo"
"1307","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1308","La verdad es que no  el problema de todas es la desiguald ","0","1","0","0",-0.5,"Negativo"
"1309","Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual ","0","1","1","0",0,"Neutro"
"1310","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1311","              Gracias feminismo por haber aparecido en mi vida            ","0","0","1","0",0.5,"Positivo"
"1312","El  feminismo moderno   hembrismo  es una ideología paranoica y perversa que aliena a las mujeres   Son su condena ","0","1","0","0",-0.5,"Negativo"
"1313","  La directora de cine Helena Taberna celebra que muchas mujeres eduquen a sus hijas en el feminismo  pero afirma que es necesar ","0","0","1","0",0.5,"Positivo"
"1314","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1315","La directora de cine Helena Taberna celebra que muchas mujeres eduquen a sus hijas en el feminismo  pero afirma que ","0","0","1","0",0.5,"Positivo"
"1316","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1317"," Curioso  que el feminismo  hembrismo  actual no elija como estandartes a mujeres como Santa Hildega ","0","0","2","0",0.833333333333333,"Positivo"
"1318","    El feminismo me está empezando a desagradar un poco  Quien dice que los hombres no pueden ser violados  Quien dice q ","0","0","0","0",0,"Neutro"
"1319","Hoy me iba a llevar a la estación en coche  acabamos de comer y yo estaba en el sofá tan tranquila sin molestar A N ","0","1","0","0",-0.5,"Negativo"
"1320","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1321","Feminismo burgués  Que no tiene en cuenta a mujeres pobres  a mujeres gitanas  negras  lesbianas  tran ","0","1","0","0",-0.5,"Negativo"
"1322","  Entrevista a Me parece una ingratitud imperdonable renegar del feminismo  ","0","0","0","0",0,"Neutro"
"1323","  Grandes logros del  Feminismo","0","0","0","0",0,"Neutro"
"1324","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1325","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1326","  Cuando el feminismo se te va de las manos y te pasas de loca","0","0","0","0",0,"Neutro"
"1327","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1328","   La asignatura pendiente del feminismo en la prensanoble es tu causa  excepto si es feminist ","0","0","0","0",0,"Neutro"
"1329","   El techo de cristal de las mujeres en el cine  con misqueridasy","0","0","0","0",0,"Neutro"
"1330","  Entrevista a Me parece una ingratitud imperdonable renegar del feminismo  ","0","0","0","0",0,"Neutro"
"1331","AHHH LAS DULCES NENAS DEL  NIUNAMENOS Feminismo en Argentina   Como regalo de Reyes pido que le corten la cabeza a ","0","0","2","0",0.833333333333333,"Positivo"
"1332","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1333","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1334","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1335","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1336","Un artículo de cuidado de                                    ","0","0","1","0",0.5,"Positivo"
"1337","  Llegue a la conclusión que no creo en el feminismo  ni en el machismo  creo en la falta de respeto entre seres humanos en lo ","0","1","0","0",-0.5,"Negativo"
"1338","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1339","Es la visión del feminismo radical  burgués  que solo busca cambios formales que no modifiquen el sist ","0","1","1","0",0,"Neutro"
"1340","  pusieron su cuerpo y su mente al servicio del feminismo  y del movimiento de mujeres en particular  luchando por el aborto  ","0","1","0","0",-0.5,"Negativo"
"1341","             El feminismo no lucha por nadie más que por sí mismo ","0","0","1","0",0.5,"Positivo"
"1342","Si el feminismo no te interesa  deja de darle bombo y no lo sigas porque no te hace daño el feminismo  ","0","0","0","0",0,"Neutro"
"1343","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1344","Buena catedrático e investigador ultra premiado sobre feminismo y otras cuestiones  ","0","0","0","0",0,"Neutro"
"1345","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1346","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1347","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1348","A refundar todo orden  Sí  nosotros también  No vale eso de que ellas hagan feminismo  y ","0","0","2","0",0.833333333333333,"Positivo"
"1349","  El feminismo sirve para comprender que ninguna es la única  ninguna la mejor y ninguna la primera  Somos todas  somos muchas ","0","4","1","0",-0.833333333333333,"Negativo"
"1350","A mi me parece exagerado y yo creo que  tristemente  este tipo de mensajes da mas argumentos a los homb ","0","2","1","0",-0.357142857142857,"Negativo"
"1351","Si hicieras un mínimo esfuerzo en informarte de lo que es realmente el feminismo  si te pusieras en la ","0","0","0","0",0,"Neutro"
"1352","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1353","Bueno  gente como tú puede contribuir a que haya menos machismo tanto allí como aquí  Leo a muchas chicas ","0","0","3","0",1.07142857142857,"Muy Positivo"
"1354","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1355","  Sabes que el feminismo no defiende el tema de la zoofilia  Pero vaya que respeto a los que quieran tirarse a un cerdo    ht ","0","0","0","0",0,"Neutro"
"1356","El feminismo y la violencia en parejas homosexuales","0","1","0","0",-0.5,"Negativo"
"1357","   La mitad de los artistas ganan de todas sus actividades menos de   euros al año  los que pueden vivir en exclusiva de su ","0","0","0","0",0,"Neutro"
"1358","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1359","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1360","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1361","Al que le molesta el feminismo o el antifascismo ya sabemos de qué pié cojea ","0","1","0","0",-0.5,"Negativo"
"1362","Compañero  violencia no justifica ni se erradica con violencia  No es ma ","0","2","0","0",-0.833333333333333,"Negativo"
"1363","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1364","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1365","   Lo ideal para estos críticos sería un feminismo  bien entendido   Es decir  un feminismo no feminista      JEJEJEJEJEJE ","0","1","1","0",0,"Neutro"
